permno,adate,qdate,public_date,pe_op_basic,pe_exi,pcf,dpr,npm,gpm,ptpm,roa,roe,capital_ratio,cash_debt,lt_ppent,dltt_be,debt_assets,curr_ratio,inv_turn,at_turn,rect_turn,pay_turn,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_1yrforward,PEG_ltgforward
12060,31/12/2013,30/06/2014,31/08/2014,18.557,19.682,9.706,0.618,0.099,0.437,0.104,0.038,0.106,0.690,0.055,7.607,2.229,0.793,,3.998,0.207,0.513,3.478,0.034,0.000,0.000,0.020,1.944,8.070,2.749
12060,31/12/2013,30/06/2014,30/09/2014,18.300,19.409,9.571,0.618,0.099,0.437,0.104,0.038,0.106,0.690,0.055,7.607,2.229,0.793,,3.998,0.207,0.513,3.478,0.034,0.000,0.000,0.020,1.917,7.958,2.554
12060,31/12/2013,30/06/2014,31/10/2014,18.436,19.553,9.642,0.618,0.099,0.437,0.104,0.038,0.106,0.690,0.055,7.607,2.229,0.793,,3.998,0.207,0.513,3.478,0.034,0.000,0.000,0.020,1.931,8.017,2.573
12060,31/12/2013,30/09/2014,30/11/2014,23.237,24.528,9.617,0.786,0.090,0.329,0.091,0.024,0.084,0.685,0.055,7.603,2.162,0.786,,4.181,0.186,0.470,3.623,0.038,0.000,0.000,0.026,1.947,13.409,3.236
12060,31/12/2013,30/09/2014,31/12/2014,22.167,23.398,9.174,0.786,0.090,0.329,0.091,0.024,0.084,0.685,0.055,7.603,2.162,0.786,,4.181,0.186,0.470,3.623,0.038,0.000,0.000,0.026,1.858,19.186,3.087
12060,31/12/2013,30/09/2014,31/01/2015,20.956,22.120,8.673,0.786,0.090,0.329,0.091,0.024,0.084,0.685,0.055,7.603,2.162,0.786,,4.181,0.186,0.470,3.623,0.038,0.000,0.000,0.026,1.756,23.791,3.156
12060,31/12/2014,31/12/2014,28/02/2015,16.143,17.212,9.440,0.584,0.105,0.502,0.118,0.054,0.119,0.657,0.054,7.705,1.917,0.789,,3.873,0.224,0.551,1.742,0.029,0.000,0.000,0.019,2.041,3.550,2.323
12060,31/12/2014,31/12/2014,31/03/2015,15.410,16.430,9.014,0.584,0.105,0.502,0.118,0.054,0.119,0.657,0.054,7.705,1.917,0.789,,3.873,0.224,0.551,1.742,0.029,0.000,0.000,0.019,1.949,3.389,2.217
12060,31/12/2014,31/12/2014,30/04/2015,16.820,17.934,9.839,0.584,0.105,0.502,0.118,0.054,0.119,0.657,0.054,7.705,1.917,0.789,,3.873,0.224,0.551,1.742,0.029,0.000,0.000,0.019,2.127,4.932,2.673
12060,31/12/2014,31/03/2015,31/05/2015,28.705,109.080,9.528,3.355,0.024,0.241,0.082,0.018,0.020,0.688,0.054,7.779,2.183,0.791,,4.552,0.174,0.525,3.741,0.038,0.000,0.000,0.041,2.465,-5.000,12.080
12060,31/12/2014,31/03/2015,30/06/2015,27.968,106.280,9.283,3.355,0.024,0.241,0.082,0.018,0.020,0.688,0.054,7.779,2.183,0.791,,4.552,0.174,0.525,3.741,0.038,0.000,0.000,0.041,2.402,-4.871,14.003
12060,31/12/2014,31/03/2015,31/07/2015,27.474,104.400,9.138,3.355,0.024,0.241,0.082,0.018,0.020,0.688,0.054,7.779,2.183,0.791,,4.552,0.174,0.525,3.741,0.038,0.000,0.000,0.041,2.364,-4.785,13.116
12060,31/12/2014,30/06/2015,31/08/2015,29.548,190.923,8.384,6.188,0.014,0.226,0.080,0.018,0.012,0.688,0.054,8.238,2.188,0.796,,4.560,0.172,0.620,3.943,0.039,0.000,0.000,0.045,2.287,-9.001,25.221
12060,31/12/2014,30/06/2015,30/09/2015,30.024,194.000,8.519,6.188,0.014,0.226,0.080,0.018,0.012,0.688,0.054,8.238,2.188,0.796,,4.560,0.172,0.620,3.943,0.039,0.000,0.000,0.045,2.324,-9.146,25.627
12060,31/12/2014,30/06/2015,31/10/2015,34.429,222.462,9.769,6.188,0.014,0.226,0.080,0.018,0.012,0.688,0.054,8.238,2.188,0.796,,4.560,0.172,0.620,3.943,0.039,0.000,0.000,0.045,2.665,-10.487,27.969
12060,31/12/2014,30/09/2015,30/11/2015,31.851,115.154,12.298,3.435,0.023,0.300,0.088,0.025,0.022,0.688,0.054,8.571,2.193,0.800,,4.392,0.188,0.835,4.070,0.037,0.000,0.000,0.035,2.722,-5.588,14.955
12060,31/12/2014,30/09/2015,31/12/2015,33.138,119.808,12.795,3.435,0.023,0.300,0.088,0.025,0.022,0.688,0.054,8.571,2.193,0.800,,4.392,0.188,0.835,4.070,0.037,0.000,0.000,0.035,2.832,-5.648,15.559
12490,31/12/2004,30/09/2005,31/01/2006,16.131,17.674,9.432,0.162,0.081,0.444,0.124,0.155,0.251,0.358,0.193,5.134,0.549,0.713,1.237,15.812,0.902,3.763,2.711,0.062,0.014,0.000,0.057,4.222,2.001,1.624
12490,31/12/2005,31/12/2005,28/02/2006,14.914,16.342,8.470,0.156,0.088,0.464,0.134,0.157,0.241,0.318,0.205,5.281,0.444,0.687,1.299,15.881,0.848,3.468,5.766,0.059,0.014,0.000,0.064,3.629,1.774,1.549
12490,31/12/2005,31/12/2005,31/03/2006,15.329,16.796,8.690,0.156,0.088,0.464,0.134,0.157,0.241,0.318,0.205,5.281,0.444,0.687,1.299,15.881,0.848,3.468,5.766,0.059,0.014,0.000,0.064,3.723,1.862,1.592
12490,31/12/2005,31/12/2005,30/04/2006,15.305,16.770,8.583,0.156,0.088,0.464,0.134,0.157,0.241,0.318,0.205,5.281,0.444,0.687,1.299,15.881,0.848,3.468,5.766,0.059,0.014,0.000,0.064,3.677,1.622,1.584
12490,31/12/2005,31/03/2006,31/05/2006,14.192,15.455,7.790,0.153,0.093,0.473,0.142,0.164,0.265,0.342,0.205,5.140,0.514,0.694,1.278,15.197,0.862,3.786,2.514,0.066,0.014,0.000,0.073,3.785,1.523,1.438
12490,31/12/2005,31/03/2006,30/06/2006,13.645,14.859,7.490,0.153,0.093,0.473,0.142,0.164,0.265,0.342,0.205,5.140,0.514,0.694,1.278,15.197,0.862,3.786,2.514,0.066,0.014,0.000,0.073,3.639,1.464,1.382
12490,31/12/2005,31/03/2006,31/07/2006,13.750,14.973,7.408,0.153,0.093,0.473,0.142,0.164,0.265,0.342,0.205,5.140,0.514,0.694,1.278,15.197,0.862,3.786,2.514,0.066,0.014,0.000,0.073,3.599,1.503,1.409
12490,31/12/2005,30/06/2006,31/08/2006,13.960,15.220,8.034,0.167,0.096,0.477,0.145,0.166,0.265,0.324,0.205,5.101,0.472,0.686,1.253,15.187,0.858,3.849,2.496,0.066,0.014,0.000,0.067,3.673,1.528,1.459
12490,31/12/2005,30/06/2006,30/09/2006,14.128,15.402,8.130,0.167,0.096,0.477,0.145,0.166,0.265,0.324,0.205,5.101,0.472,0.686,1.253,15.187,0.858,3.849,2.496,0.066,0.014,0.000,0.067,3.717,1.546,1.457
12490,31/12/2005,30/06/2006,31/10/2006,15.919,17.355,9.068,0.167,0.096,0.477,0.145,0.166,0.265,0.324,0.205,5.101,0.472,0.686,1.253,15.187,0.858,3.849,2.496,0.066,0.014,0.000,0.067,4.146,1.420,1.736
12490,31/12/2005,30/09/2006,30/11/2006,15.346,15.794,9.192,0.169,0.102,0.480,0.146,0.169,0.280,0.303,0.205,5.084,0.429,0.679,1.218,15.480,0.862,3.924,2.503,0.067,0.014,0.000,0.057,4.043,1.273,1.597
12490,31/12/2005,30/09/2006,31/12/2006,16.219,16.692,9.715,0.169,0.102,0.480,0.146,0.169,0.280,0.303,0.205,5.084,0.429,0.679,1.218,15.480,0.862,3.924,2.503,0.067,0.014,0.000,0.057,4.273,1.346,1.688
12490,31/12/2005,30/09/2006,31/01/2007,16.553,17.036,9.915,0.169,0.102,0.480,0.146,0.169,0.280,0.303,0.205,5.084,0.429,0.679,1.218,15.480,0.862,3.924,2.503,0.067,0.014,0.000,0.057,4.361,,
12490,31/12/2006,31/12/2006,28/02/2007,15.162,15.337,9.324,0.179,0.103,0.481,0.146,0.168,0.295,0.326,0.201,5.175,0.472,0.724,1.114,16.795,0.875,3.566,6.194,0.062,0.013,0.000,0.054,4.797,1.408,1.478
12490,31/12/2006,31/12/2006,31/03/2007,15.377,15.554,9.456,0.179,0.103,0.481,0.146,0.168,0.295,0.326,0.201,5.175,0.472,0.724,1.114,16.795,0.875,3.566,6.194,0.062,0.013,0.000,0.054,4.865,1.428,1.499
12490,31/12/2006,31/12/2006,30/04/2007,16.674,16.866,10.113,0.179,0.103,0.481,0.146,0.168,0.295,0.326,0.201,5.175,0.472,0.724,1.114,16.795,0.875,3.566,6.194,0.062,0.013,0.000,0.054,5.203,1.503,1.625
12490,31/12/2006,31/03/2007,31/05/2007,16.948,17.138,10.613,0.191,0.103,0.483,0.145,0.174,0.295,0.309,0.201,5.068,0.444,0.699,1.147,16.034,0.900,3.871,3.224,0.066,0.013,0.000,0.052,5.692,1.442,1.597
12490,31/12/2006,31/03/2007,30/06/2007,16.733,16.921,10.479,0.191,0.103,0.483,0.145,0.174,0.295,0.309,0.201,5.068,0.444,0.699,1.147,16.034,0.900,3.871,3.224,0.066,0.013,0.000,0.052,5.620,1.282,1.580
12490,31/12/2006,31/03/2007,31/07/2007,17.591,17.789,10.093,0.191,0.103,0.483,0.145,0.174,0.295,0.309,0.201,5.068,0.444,0.699,1.147,16.034,0.900,3.871,3.224,0.066,0.013,0.000,0.052,5.413,1.198,1.628
12490,31/12/2006,30/06/2007,31/08/2007,17.952,18.063,10.054,0.199,0.103,0.484,0.145,0.177,0.314,0.342,0.201,5.301,0.516,0.739,1.064,16.694,0.920,3.871,4.445,0.065,0.013,0.000,0.058,9.474,1.216,1.674
12490,31/12/2006,30/06/2007,30/09/2007,18.123,18.235,10.149,0.199,0.103,0.484,0.145,0.177,0.314,0.342,0.201,5.301,0.516,0.739,1.064,16.694,0.920,3.871,4.445,0.065,0.013,0.000,0.058,9.564,1.214,1.690
12490,31/12/2006,30/06/2007,31/10/2007,17.865,17.975,10.134,0.199,0.103,0.484,0.145,0.177,0.314,0.342,0.201,5.301,0.516,0.739,1.064,16.694,0.920,3.871,4.445,0.065,0.013,0.000,0.058,9.549,1.197,1.681
12490,31/12/2006,30/09/2007,30/11/2007,15.605,15.746,8.911,0.206,0.103,0.483,0.144,0.181,0.368,0.395,0.201,5.542,0.647,0.775,1.036,17.425,0.925,3.849,7.018,0.064,0.013,0.000,0.061,7.054,1.049,1.473
12490,31/12/2006,30/09/2007,31/12/2007,16.039,16.183,9.158,0.206,0.103,0.483,0.144,0.181,0.368,0.395,0.201,5.542,0.647,0.775,1.036,17.425,0.925,3.849,7.018,0.064,0.013,0.000,0.061,7.250,1.078,1.500
12490,31/12/2006,30/09/2007,31/01/2008,15.892,16.034,9.074,0.206,0.103,0.483,0.144,0.181,0.368,0.395,0.201,5.542,0.647,0.775,1.036,17.425,0.925,3.849,7.018,0.064,0.013,0.000,0.061,7.184,,
12490,31/12/2007,31/12/2007,29/02/2008,15.640,15.858,9.802,0.206,0.105,0.483,0.147,0.175,0.355,0.447,0.175,6.098,0.780,0.764,1.200,18.650,0.883,3.551,6.355,0.058,0.013,0.000,0.051,5.340,1.047,1.510
12490,31/12/2007,31/12/2007,31/03/2008,15.816,16.036,9.906,0.206,0.105,0.483,0.147,0.175,0.355,0.447,0.175,6.098,0.780,0.764,1.200,18.650,0.883,3.551,6.355,0.058,0.013,0.000,0.051,5.397,1.021,1.572
12490,31/12/2007,31/12/2007,30/04/2008,16.580,16.811,10.303,0.206,0.105,0.483,0.147,0.175,0.355,0.447,0.175,6.098,0.780,0.764,1.200,18.650,0.883,3.551,6.355,0.058,0.013,0.000,0.051,5.613,0.862,1.621
12490,31/12/2007,31/03/2008,31/05/2008,16.658,16.875,10.288,0.206,0.108,0.486,0.149,0.188,0.460,0.446,0.175,5.995,0.795,0.792,1.033,18.369,0.893,3.866,7.252,0.061,0.013,0.000,0.058,6.188,0.853,1.530
12490,31/12/2007,31/03/2008,30/06/2008,15.255,15.454,9.422,0.206,0.108,0.486,0.149,0.188,0.460,0.446,0.175,5.995,0.795,0.792,1.033,18.369,0.893,3.866,7.252,0.061,0.013,0.000,0.058,5.667,0.781,1.401
12490,31/12/2007,31/03/2008,31/07/2008,16.471,16.686,10.035,0.206,0.108,0.486,0.149,0.188,0.460,0.446,0.175,5.995,0.795,0.792,1.033,18.369,0.893,3.866,7.252,0.061,0.013,0.000,0.058,6.036,0.838,1.485
12490,31/12/2007,30/06/2008,31/08/2008,14.737,15.047,9.117,0.205,0.109,0.488,0.151,0.189,0.477,0.440,0.175,6.019,0.778,0.775,1.074,18.711,0.884,3.874,7.211,0.061,0.013,0.000,0.058,5.835,0.635,1.342
12490,31/12/2007,30/06/2008,30/09/2008,14.160,14.457,8.760,0.205,0.109,0.488,0.151,0.189,0.477,0.440,0.175,6.019,0.778,0.775,1.074,18.711,0.884,3.874,7.211,0.061,0.013,0.000,0.058,5.606,0.614,1.290
12490,31/12/2007,30/06/2008,31/10/2008,11.255,11.492,6.905,0.205,0.109,0.488,0.151,0.189,0.477,0.440,0.175,6.019,0.778,0.775,1.074,18.711,0.884,3.874,7.211,0.061,0.013,0.000,0.058,4.419,0.515,1.032
12490,31/12/2007,30/09/2008,30/11/2008,9.444,9.623,6.320,0.208,0.112,0.493,0.155,0.187,0.443,0.423,0.175,6.042,0.726,0.764,1.063,18.526,0.881,3.912,7.232,0.061,0.013,0.000,0.047,3.984,0.432,0.859
12490,31/12/2007,30/09/2008,31/12/2008,9.741,9.925,6.518,0.208,0.112,0.493,0.155,0.187,0.443,0.423,0.175,6.042,0.726,0.764,1.063,18.526,0.881,3.912,7.232,0.061,0.013,0.000,0.047,4.109,0.448,0.902
12490,31/12/2007,30/09/2008,31/01/2009,10.608,10.808,7.080,0.208,0.112,0.493,0.155,0.187,0.443,0.423,0.175,6.042,0.726,0.764,1.063,18.526,0.881,3.912,7.232,0.061,0.013,0.000,0.047,4.463,0.494,0.965
12490,31/12/2008,31/12/2008,28/02/2009,10.135,10.306,6.564,0.210,0.119,0.501,0.161,0.193,0.570,0.628,0.196,6.715,1.652,0.877,1.155,19.285,0.901,3.678,6.871,0.058,0.012,0.000,0.056,8.990,7.669,1.048
12490,31/12/2008,31/12/2008,31/03/2009,10.671,10.850,6.910,0.210,0.119,0.501,0.161,0.193,0.570,0.628,0.196,6.715,1.652,0.877,1.155,19.285,0.901,3.678,6.871,0.058,0.012,0.000,0.056,9.465,8.074,1.104
12490,31/12/2008,31/12/2008,30/04/2009,11.367,11.558,7.250,0.210,0.119,0.501,0.161,0.193,0.570,0.628,0.196,6.715,1.652,0.877,1.155,19.285,0.901,3.678,6.871,0.058,0.012,0.000,0.056,9.929,10.321,1.176
12490,31/12/2008,31/03/2009,31/05/2009,11.835,11.809,7.393,0.220,0.122,0.506,0.165,0.186,0.501,0.502,0.196,6.291,1.005,0.815,1.084,17.512,0.900,3.909,7.294,0.062,0.012,0.000,0.059,10.326,5.550,1.054
12490,31/12/2008,31/03/2009,30/06/2009,11.628,11.602,7.256,0.220,0.122,0.506,0.165,0.186,0.501,0.502,0.196,6.291,1.005,0.815,1.084,17.512,0.900,3.909,7.294,0.062,0.012,0.000,0.059,10.134,5.453,1.020
12490,31/12/2008,31/03/2009,31/07/2009,13.133,13.103,8.138,0.220,0.122,0.506,0.165,0.186,0.501,0.502,0.196,6.291,1.005,0.815,1.084,17.512,0.900,3.909,7.294,0.062,0.012,0.000,0.059,11.366,5.319,1.262
12490,31/12/2008,30/06/2009,31/08/2009,12.694,12.626,7.941,0.218,0.130,0.513,0.176,0.196,0.609,0.542,0.196,6.372,1.180,0.837,1.128,17.009,0.903,3.898,7.394,0.062,0.012,0.000,0.062,10.062,1.358,1.271
12490,31/12/2008,30/06/2009,30/09/2009,12.861,12.793,8.046,0.218,0.130,0.513,0.176,0.196,0.609,0.542,0.196,6.372,1.180,0.837,1.128,17.009,0.903,3.898,7.394,0.062,0.012,0.000,0.062,10.195,1.376,1.371
12490,31/12/2008,30/06/2009,31/10/2009,12.969,12.899,8.130,0.218,0.130,0.513,0.176,0.196,0.609,0.542,0.196,6.372,1.180,0.837,1.128,17.009,0.903,3.898,7.394,0.062,0.012,0.000,0.062,10.301,1.200,1.383
12490,31/12/2008,30/09/2009,30/11/2009,13.107,13.026,7.924,0.215,0.136,0.517,0.184,0.207,0.743,0.584,0.196,6.368,1.395,0.854,1.212,17.260,0.912,3.880,7.340,0.062,0.012,0.000,0.074,9.022,1.212,1.368
12490,31/12/2008,30/09/2009,31/12/2009,13.579,13.495,8.209,0.215,0.136,0.517,0.184,0.207,0.743,0.584,0.196,6.368,1.395,0.854,1.212,17.260,0.912,3.880,7.340,0.062,0.012,0.000,0.074,9.347,1.255,1.433
12490,31/12/2008,30/09/2009,31/01/2010,12.696,12.618,7.676,0.215,0.136,0.517,0.184,0.207,0.743,0.584,0.196,6.368,1.395,0.854,1.212,17.260,0.912,3.880,7.340,0.062,0.012,0.000,0.074,8.740,1.186,1.349
12490,31/12/2009,31/12/2009,28/02/2010,12.754,12.703,7.952,0.213,0.140,0.517,0.189,0.208,0.729,0.492,0.241,6.090,0.949,0.791,1.359,17.814,0.876,3.524,6.376,0.058,0.013,0.000,0.067,7.149,1.156,1.334
12490,31/12/2009,31/12/2009,31/03/2010,12.864,12.812,8.020,0.213,0.140,0.517,0.189,0.208,0.729,0.492,0.241,6.090,0.949,0.791,1.359,17.814,0.876,3.524,6.376,0.058,0.013,0.000,0.067,7.210,1.177,1.538
12490,31/12/2009,31/12/2009,30/04/2010,12.939,12.887,7.963,0.213,0.140,0.517,0.189,0.208,0.729,0.492,0.241,6.090,0.949,0.791,1.359,17.814,0.876,3.524,6.376,0.058,0.013,0.000,0.067,7.159,1.173,1.547
12490,31/12/2009,31/03/2010,31/05/2010,12.365,12.185,7.714,0.211,0.142,0.516,0.191,0.218,0.779,0.519,0.241,6.104,1.073,0.813,1.304,18.308,0.919,3.964,7.242,0.060,0.013,0.000,0.068,7.290,0.968,1.139
12490,31/12/2009,31/03/2010,30/06/2010,12.190,12.012,7.604,0.211,0.142,0.516,0.191,0.218,0.779,0.519,0.241,6.104,1.073,0.813,1.304,18.308,0.919,3.964,7.242,0.060,0.013,0.000,0.068,7.187,0.954,1.123
12490,31/12/2009,31/03/2010,31/07/2010,12.675,12.490,7.777,0.211,0.142,0.516,0.191,0.218,0.779,0.519,0.241,6.104,1.073,0.813,1.304,18.308,0.919,3.964,7.242,0.060,0.013,0.000,0.068,7.350,0.992,1.167
12490,31/12/2009,30/06/2010,31/08/2010,11.794,11.660,7.824,0.214,0.144,0.514,0.193,0.217,0.710,0.502,0.241,6.043,1.003,0.799,1.321,18.617,0.924,3.998,6.950,0.060,0.013,0.000,0.056,7.375,0.912,1.038
12490,31/12/2009,30/06/2010,30/09/2010,12.849,12.703,8.396,0.214,0.144,0.514,0.193,0.217,0.710,0.502,0.241,6.043,1.003,0.799,1.321,18.617,0.924,3.998,6.950,0.060,0.013,0.000,0.056,7.913,0.993,1.131
12490,31/12/2009,30/06/2010,31/10/2010,13.755,13.598,8.988,0.214,0.144,0.514,0.193,0.217,0.710,0.502,0.241,6.043,1.003,0.799,1.321,18.617,0.924,3.998,6.950,0.060,0.013,0.000,0.056,8.472,1.055,1.178
12490,31/12/2009,30/09/2010,30/11/2010,13.038,12.895,9.152,0.215,0.147,0.514,0.195,0.219,0.680,0.495,0.241,6.056,0.974,0.792,1.305,18.632,0.924,3.992,6.803,0.060,0.013,0.000,0.046,7.903,0.903,1.137
12490,31/12/2009,30/09/2010,31/12/2010,13.526,13.378,9.495,0.215,0.147,0.514,0.195,0.219,0.680,0.495,0.241,6.056,0.974,0.792,1.305,18.632,0.924,3.992,6.803,0.060,0.013,0.000,0.046,8.199,0.936,1.180
12490,31/12/2009,30/09/2010,31/01/2011,14.931,14.768,10.481,0.215,0.147,0.514,0.195,0.219,0.680,0.495,0.241,6.056,0.974,0.792,1.305,18.632,0.924,3.992,6.803,0.060,0.013,0.000,0.046,9.050,1.157,1.286
12490,31/12/2010,31/12/2010,28/02/2011,14.188,14.052,10.099,0.214,0.149,0.515,0.197,0.212,0.638,0.487,0.217,6.404,0.933,0.796,1.186,19.608,0.898,3.631,6.355,0.057,0.013,0.000,0.042,8.428,1.038,1.288
12490,31/12/2010,31/12/2010,31/03/2011,14.292,14.155,10.173,0.214,0.149,0.515,0.197,0.212,0.638,0.487,0.217,6.404,0.933,0.796,1.186,19.608,0.898,3.631,6.355,0.057,0.013,0.000,0.042,8.490,1.045,1.295
12490,31/12/2010,31/12/2010,30/04/2011,14.950,14.807,10.569,0.214,0.149,0.515,0.197,0.212,0.638,0.487,0.217,6.404,0.933,0.796,1.186,19.608,0.898,3.631,6.355,0.057,0.013,0.000,0.042,8.820,1.093,1.355
12490,31/12/2010,31/03/2011,31/05/2011,13.938,14.172,10.824,0.216,0.149,0.515,0.197,0.226,0.680,0.493,0.217,6.223,0.968,0.795,1.222,19.301,0.930,3.990,6.838,0.060,0.013,0.000,0.035,9.025,0.966,1.270
12490,31/12/2010,31/03/2011,30/06/2011,14.154,14.392,10.991,0.216,0.149,0.515,0.197,0.226,0.680,0.493,0.217,6.223,0.968,0.795,1.222,19.301,0.930,3.990,6.838,0.060,0.013,0.000,0.035,9.165,0.981,1.286
12490,31/12/2010,31/03/2011,31/07/2011,15.004,15.256,11.489,0.216,0.149,0.515,0.197,0.226,0.680,0.493,0.217,6.223,0.968,0.795,1.222,19.301,0.930,3.990,6.838,0.060,0.013,0.000,0.035,9.580,1.034,1.426
12490,31/12/2010,30/06/2011,31/08/2011,13.909,13.976,10.574,0.216,0.147,0.515,0.194,0.227,0.688,0.490,0.217,6.287,0.956,0.795,1.197,19.871,0.936,3.992,7.048,0.059,0.013,0.000,0.037,8.877,0.890,1.181
12490,31/12/2010,30/06/2011,30/09/2011,14.148,14.217,10.756,0.216,0.147,0.515,0.194,0.227,0.688,0.490,0.217,6.287,0.956,0.795,1.197,19.871,0.936,3.992,7.048,0.059,0.013,0.000,0.037,9.030,0.910,1.202
12490,31/12/2010,30/06/2011,31/10/2011,14.938,15.011,11.207,0.216,0.147,0.515,0.194,0.227,0.688,0.490,0.217,6.287,0.956,0.795,1.197,19.871,0.936,3.992,7.048,0.059,0.013,0.000,0.037,9.409,0.930,1.225
12490,31/12/2010,30/09/2011,30/11/2011,14.780,14.850,11.337,0.218,0.147,0.517,0.194,0.227,0.683,0.496,0.217,6.353,0.979,0.797,1.199,20.083,0.946,4.045,7.153,0.059,0.013,0.000,0.035,9.940,0.920,1.351
12490,31/12/2010,30/09/2011,31/12/2011,14.456,14.524,11.088,0.218,0.147,0.517,0.194,0.227,0.683,0.496,0.217,6.353,0.979,0.797,1.199,20.083,0.946,4.045,7.153,0.059,0.013,0.000,0.035,9.723,0.900,1.336
12490,31/12/2010,30/09/2011,31/01/2012,15.142,15.213,11.431,0.218,0.147,0.517,0.194,0.227,0.683,0.496,0.217,6.353,0.979,0.797,1.199,20.083,0.946,4.045,7.153,0.059,0.013,0.000,0.035,10.023,,
12490,31/12/2011,31/12/2011,29/02/2012,14.983,15.064,11.485,0.219,0.148,0.520,0.196,0.224,0.719,0.532,0.206,6.929,1.105,0.826,1.209,20.345,0.930,3.700,6.307,0.056,0.013,0.000,0.035,11.019,1.368,1.413
12490,31/12/2011,31/12/2011,31/03/2012,15.891,15.976,12.181,0.219,0.148,0.520,0.196,0.224,0.719,0.532,0.206,6.929,1.105,0.826,1.209,20.345,0.930,3.700,6.307,0.056,0.013,0.000,0.035,11.686,1.451,1.499
12490,31/12/2011,31/12/2011,30/04/2012,15.772,15.856,12.035,0.219,0.148,0.520,0.196,0.224,0.719,0.532,0.206,6.929,1.105,0.826,1.209,20.345,0.930,3.700,6.307,0.056,0.013,0.000,0.035,11.547,1.299,1.558
12490,31/12/2011,31/03/2012,31/05/2012,14.310,14.374,10.936,0.221,0.150,0.521,0.196,0.229,0.724,0.523,0.206,6.591,1.090,0.810,1.230,19.347,0.940,3.971,6.822,0.059,0.013,0.000,0.038,10.749,1.178,1.359
12490,31/12/2011,31/03/2012,30/06/2012,14.509,14.574,11.088,0.221,0.150,0.521,0.196,0.229,0.724,0.523,0.206,6.591,1.090,0.810,1.230,19.347,0.940,3.971,6.822,0.059,0.013,0.000,0.038,10.898,1.187,1.269
12490,31/12/2011,31/03/2012,31/07/2012,14.539,14.604,11.008,0.221,0.150,0.521,0.196,0.229,0.724,0.523,0.206,6.591,1.090,0.810,1.230,19.347,0.940,3.971,6.822,0.059,0.013,0.000,0.038,10.819,1.155,1.330
12490,31/12/2011,30/06/2012,31/08/2012,13.958,14.161,10.861,0.222,0.153,0.524,0.201,0.228,0.750,0.538,0.206,6.689,1.158,0.816,1.240,18.738,0.931,3.921,6.639,0.059,0.013,0.000,0.037,10.877,1.120,1.315
12490,31/12/2011,30/06/2012,30/09/2012,14.860,15.076,11.563,0.222,0.153,0.524,0.201,0.228,0.750,0.538,0.206,6.689,1.158,0.816,1.240,18.738,0.931,3.921,6.639,0.059,0.013,0.000,0.037,11.580,1.192,1.396
12490,31/12/2011,30/06/2012,31/10/2012,13.935,14.137,10.721,0.222,0.153,0.524,0.201,0.228,0.750,0.538,0.206,6.689,1.158,0.816,1.240,18.738,0.931,3.921,6.639,0.059,0.013,0.000,0.037,10.737,1.124,1.438
12490,31/12/2011,30/09/2012,30/11/2012,13.625,13.684,10.560,0.227,0.155,0.527,0.204,0.223,0.773,0.541,0.206,6.786,1.172,0.820,1.230,18.515,0.908,3.806,6.481,0.060,0.013,0.000,0.036,9.970,1.108,1.405
12490,31/12/2011,30/09/2012,31/12/2012,13.731,13.790,10.643,0.227,0.155,0.527,0.204,0.223,0.773,0.541,0.206,6.786,1.172,0.820,1.230,18.515,0.908,3.806,6.481,0.060,0.013,0.000,0.036,10.048,1.097,1.416
12490,31/12/2011,30/09/2012,31/01/2013,14.557,14.620,11.283,0.227,0.155,0.527,0.204,0.223,0.773,0.541,0.206,6.786,1.172,0.820,1.230,18.515,0.908,3.806,6.481,0.060,0.013,0.000,0.036,10.652,1.163,1.503
12490,31/12/2012,31/12/2012,28/02/2013,13.927,13.976,11.428,0.227,0.159,0.531,0.209,0.219,0.830,0.561,0.195,7.161,1.248,0.841,1.133,20.068,0.887,3.476,5.912,0.058,0.013,0.000,0.025,11.592,1.402,1.417
12490,31/12/2012,31/12/2012,31/03/2013,14.792,14.843,12.137,0.227,0.159,0.531,0.209,0.219,0.830,0.561,0.195,7.161,1.248,0.841,1.133,20.068,0.887,3.476,5.912,0.058,0.013,0.000,0.025,12.312,1.489,1.505
12490,31/12/2012,31/12/2012,30/04/2013,14.046,14.095,11.466,0.227,0.159,0.531,0.209,0.219,0.830,0.561,0.195,7.161,1.248,0.841,1.133,20.068,0.887,3.476,5.912,0.058,0.013,0.000,0.025,11.631,1.414,1.344
12490,31/12/2012,31/03/2013,31/05/2013,14.326,14.346,11.940,0.232,0.160,0.534,0.210,0.221,0.808,0.550,0.195,6.951,1.217,0.827,1.181,19.164,0.886,3.674,6.436,0.061,0.013,0.000,0.024,12.081,1.541,1.368
12490,31/12/2012,31/03/2013,30/06/2013,13.162,13.180,10.969,0.232,0.160,0.534,0.210,0.221,0.808,0.550,0.195,6.951,1.217,0.827,1.181,19.164,0.886,3.674,6.436,0.061,0.013,0.000,0.024,11.099,1.406,1.357
12490,31/12/2012,31/03/2013,31/07/2013,13.433,13.451,11.060,0.232,0.160,0.534,0.210,0.221,0.808,0.550,0.195,6.951,1.217,0.827,1.181,19.164,0.886,3.674,6.436,0.061,0.013,0.000,0.024,11.191,1.290,1.277
