PERMNO;date;SICCD;TICKER;DCLRDT;PAYDT;HSICMG;DIVAMT;FACPR;FACSHR;BIDLO;ASKHI;PRC;VOL;SHROUT;SPREAD;RETX;ewretd;permno;adate;qdate;public_date;pe_op_basic;pe_exi;pcf;dpr;npm;gpm;ptpm;roa;roe;capital_ratio;cash_debt;lt_ppent;dltt_be;debt_assets;curr_ratio;inv_turn;at_turn;rect_turn;pay_turn;rd_sale;adv_sale;staff_sale;accrual;ptb;PEG_1yrforward;PEG_ltgforward
10107;30.03.2012;7370;MSFT;;;;;;;31.555;32.85;32.255;9445449;8400000;;0.016226;0.017608;10107;30.06.2011;31.12.2011;31.03.2012;11.561;11.687;9.353;0.244;0.326;0.803;0.387;0.293;0.421;0.169;0.523;6.031;0.2;0.453;2.786;9.395;0.673;5.904;3.761;0.13;0.027;0;0.053;4.155;-21.784;1.468
10107;30.04.2012;7370;MSFT;;;;;;;30.345;32.42;32.015;9337134;8400866;;-0.007441;-0.009106;10107;30.06.2011;31.12.2011;30.04.2012;11.475;11.6;9.284;0.244;0.326;0.803;0.387;0.293;0.421;0.169;0.523;6.031;0.2;0.453;2.786;9.395;0.673;5.904;3.761;0.13;0.027;0;0.053;4.125;;1.476
10107;31.05.2012;7370;MSFT;13.03.2012;14.06.2012;;0.2;0;0;29.06;32.01;29.19;10123951;8400866;;-0.08824;-0.068434;10107;30.06.2011;31.03.2012;31.05.2012;10.5;10.653;8.204;0.259;0.32;0.805;0.387;0.286;0.391;0.161;0.523;6.078;0.188;0.442;2.83;8.878;0.654;5.873;3.739;0.132;0.027;0;0.06;3.497;9.552;1.347
10107;29.06.2012;7370;MSFT;;;;;;;28.45;30.93;30.59;9679085;8381000;;0.047962;0.034188;10107;30.06.2011;31.03.2012;30.06.2012;11.004;11.164;8.577;0.259;0.32;0.805;0.387;0.286;0.391;0.161;0.523;6.078;0.188;0.442;2.83;8.878;0.654;5.873;3.739;0.132;0.027;0;0.06;3.656;-30.032;1.089
10107;31.07.2012;7370;MSFT;;;;;;;28.63;30.76;29.47;8415185;8383397;;-0.036613;-0.003281;10107;30.06.2011;31.03.2012;31.07.2012;10.601;10.755;8.265;0.259;0.32;0.805;0.387;0.286;0.391;0.161;0.523;6.078;0.188;0.442;2.83;8.878;0.654;5.873;3.739;0.132;0.027;0;0.06;3.524;;
10107;31.08.2012;7370;MSFT;13.06.2012;13.09.2012;;0.2;0;0;29.19;30.9;30.82;6689457;8383397;;0.045809;0.02482;10107;30.06.2012;30.06.2012;31.08.2012;11.167;15.41;8.17;0.396;0.23;0.8;0.302;0.267;0.268;0.139;0.576;6.64;0.157;0.453;2.603;11.775;0.641;4.792;3.473;0.133;0.022;0;0.127;3.785;1.451;1.767
10107;28.09.2012;7370;MSFT;;;;;;;29.76;31.45;29.76;8907887;8422000;;-0.034393;0.034925;10107;30.06.2012;30.06.2012;30.09.2012;10.783;14.88;7.925;0.396;0.23;0.8;0.302;0.267;0.268;0.139;0.576;6.64;0.157;0.453;2.603;11.775;0.641;4.792;3.473;0.133;0.022;0;0.127;3.672;1.451;1.786
10107;31.10.2012;7370;MSFT;;;;;;;27.88;30.03;28.54;11047390;8416462;;-0.040995;-0.013477;10107;30.06.2012;30.06.2012;31.10.2012;10.341;14.27;7.595;0.396;0.23;0.8;0.302;0.267;0.268;0.139;0.576;6.64;0.157;0.453;2.603;11.775;0.641;4.792;3.473;0.133;0.022;0;0.127;3.519;1.558;1.679
10107;30.11.2012;7370;MSFT;18.09.2012;13.12.2012;;0.23;0;0;26.5209;29.86;26.615;12895966;8416462;;-0.067449;0.00279;10107;30.06.2012;30.09.2012;30.11.2012;10.197;14.386;7.085;0.428;0.217;0.793;0.283;0.253;0.238;0.142;0.576;6.257;0.161;0.434;2.754;10.84;0.611;5.759;3.701;0.137;0.022;0;0.137;3.153;2.31;1.631
10107;31.12.2012;7370;MSFT;;;;;;;26.37;27.68;26.7097;9389131;8374000;;0.003558;0.021872;10107;30.06.2012;30.09.2012;31.12.2012;10.234;14.438;7.074;0.428;0.217;0.793;0.283;0.253;0.238;0.142;0.576;6.257;0.161;0.434;2.754;10.84;0.611;5.759;3.701;0.137;0.022;0;0.137;3.148;2.628;1.648
10107;31.01.2013;7370;MSFT;;;;;;;26.46;28.01;27.45;11363418;8376245;;0.027717;0.063509;10107;30.06.2012;30.09.2012;31.01.2013;10.517;14.838;7.272;0.428;0.217;0.793;0.283;0.253;0.238;0.142;0.576;6.257;0.161;0.434;2.754;10.84;0.611;5.759;3.701;0.137;0.022;0;0.137;3.236;3.116;1.788
10107;28.02.2013;7370;MSFT;28.11.2012;14.03.2013;;0.23;0;0;27.283;28.045;27.8;7736797;8376245;;0.01275;0.0035;10107;30.06.2012;31.12.2012;28.02.2013;10.775;15.275;7.626;0.451;0.212;0.799;0.275;0.246;0.225;0.138;0.576;6.366;0.156;0.436;2.747;10.074;0.596;5.728;3.762;0.138;0.022;0;0.125;3.106;3.791;1.823
10107;28.03.2013;7370;MSFT;;;;;;;27.87;28.605;28.605;8372531;8349000;;0.028957;0.031419;10107;30.06.2012;31.12.2012;31.03.2013;11.087;15.717;7.821;0.451;0.212;0.799;0.275;0.246;0.225;0.138;0.576;6.366;0.156;0.436;2.747;10.074;0.596;5.728;3.762;0.138;0.022;0;0.125;3.186;3.901;1.876
10107;30.04.2013;7370;MSFT;;;;;;;28.56;33.1;33.1;14536561;8351107;;0.15714;0.002477;10107;30.06.2012;31.12.2012;30.04.2013;12.829;18.187;9.053;0.451;0.212;0.799;0.275;0.246;0.225;0.138;0.576;6.366;0.156;0.436;2.747;10.074;0.596;5.728;3.762;0.138;0.022;0;0.125;3.687;20.735;2.115
10107;31.05.2013;7370;MSFT;11.03.2013;13.06.2013;;0.23;0;0;32.66;35.08;34.9;10663668;8351107;;0.054381;0.023985;10107;30.06.2012;31.03.2013;31.05.2013;12.554;18.083;9.522;0.44;0.216;0.799;0.28;0.256;0.231;0.135;0.576;6.419;0.151;0.438;2.753;9.3;0.601;5.852;3.825;0.134;0.022;0;0.114;3.684;24.683;2.12
10107;28.06.2013;7370;MSFT;;;;;;;33.265;35.67;34.545;9394212;8328000;;-0.010172;-0.013012;10107;30.06.2012;31.03.2013;30.06.2013;12.426;17.899;9.4;0.44;0.216;0.799;0.28;0.256;0.231;0.135;0.576;6.419;0.151;0.438;2.753;9.3;0.601;5.852;3.825;0.134;0.022;0;0.114;3.636;24.432;2.048
10107;31.07.2013;7370;MSFT;;;;;;;31.39;36.27;31.84;11036007;8329956;;-0.078304;0.054898;10107;30.06.2012;31.03.2013;31.07.2013;11.453;16.497;8.666;0.44;0.216;0.799;0.28;0.256;0.231;0.135;0.576;6.419;0.151;0.438;2.753;9.3;0.601;5.852;3.825;0.134;0.022;0;0.114;3.353;;
10107;30.08.2013;7370;MSFT;12.06.2013;12.09.2013;;0.23;0;0;31.393;34.75;33.4;10443426;8329956;;0.048995;-0.017278;10107;30.06.2013;30.06.2013;31.08.2013;12.37;12.946;9.649;0.352;0.281;0.783;0.347;0.234;0.294;0.138;0.454;6.354;0.156;0.446;2.712;10.998;0.59;4.68;3.934;0.134;0.033;0;0.053;3.45;3.119;1.5
10107;30.09.2013;7370;MSFT;;;;;;;31.152;33.64;33.28;12366043;8346000;;-0.003593;0.051828;10107;30.06.2013;30.06.2013;30.09.2013;12.326;12.899;9.633;0.352;0.281;0.783;0.347;0.234;0.294;0.138;0.454;6.354;0.156;0.446;2.712;10.998;0.59;4.68;3.934;0.134;0.033;0;0.053;3.444;3.418;1.483
10107;31.10.2013;7370;MSFT;;;;;;;33.01;35.73;35.405;9633022;8347968;;0.063852;0.025762;10107;30.06.2013;30.06.2013;31.10.2013;13.113;13.723;10.251;0.352;0.281;0.783;0.347;0.234;0.294;0.138;0.454;6.354;0.156;0.446;2.712;10.998;0.59;4.68;3.934;0.134;0.033;0;0.053;3.665;7.273;1.665
10107;29.11.2013;7370;MSFT;19.09.2013;12.12.2013;;0.28;0;0;35.525;38.18;38.13;7965331;8347968;;0.076967;0.023398;10107;30.06.2013;30.09.2013;30.11.2013;13.667;14.175;11.148;0.34;0.282;0.786;0.347;0.247;0.296;0.137;0.454;6.148;0.154;0.434;2.826;8.257;0.587;5.866;3.926;0.133;0.033;0;0.044;3.795;18.782;3.259
10107;31.12.2013;7370;MSFT;;;;;;;36.25;38.94;37.41;8202590;8300000;;-0.018883;0.025242;10107;30.06.2013;30.09.2013;31.12.2013;13.409;13.907;10.874;0.34;0.282;0.786;0.347;0.247;0.296;0.137;0.454;6.148;0.154;0.434;2.826;8.257;0.587;5.866;3.926;0.133;0.033;0;0.044;3.702;21.538;3.197
10107;31.01.2014;7370;MSFT;;;;;;;34.98;37.84;37.84;9255796;8300724;;0.011494;-0.001282;10107;30.06.2013;30.09.2013;31.01.2014;13.563;14.067;11;0.34;0.282;0.786;0.347;0.247;0.296;0.137;0.454;6.148;0.154;0.434;2.826;8.257;0.587;5.866;3.926;0.133;0.033;0;0.044;3.745;;3.234
10107;28.02.2014;7370;MSFT;19.11.2013;13.03.2014;;0.28;0;0;35.82;38.31;38.31;7182660;8300724;;0.012421;0.044257;10107;30.06.2013;31.12.2013;28.02.2014;13.585;14.137;11.282;0.355;0.274;0.765;0.336;0.241;0.287;0.152;0.454;6.02;0.175;0.437;2.914;9.473;0.583;5.91;3.988;0.131;0.033;0;0.038;3.635;6.244;2.291
10107;31.03.2014;7370;MSFT;;;;;;;37.7;40.99;40.99;7790153;8260000;;0.069956;0.001028;10107;30.06.2013;31.12.2013;31.03.2014;14.535;15.125;12.012;0.355;0.274;0.765;0.336;0.241;0.287;0.152;0.454;6.02;0.175;0.437;2.914;9.473;0.583;5.91;3.988;0.131;0.033;0;0.038;3.87;8.016;2.508
10107;30.04.2014;7370;MSFT;;;;;;;39.18;41.42;40.4;7461680;8260412;;-0.014394;-0.022319;10107;30.06.2013;31.12.2013;30.04.2014;14.326;14.908;11.84;0.355;0.274;0.765;0.336;0.241;0.287;0.152;0.454;6.02;0.175;0.437;2.914;9.473;0.583;5.91;3.988;0.131;0.033;0;0.038;3.815;7.901;2.84
10107;30.05.2014;7370;MSFT;11.03.2014;12.06.2014;;0.28;0;0;39.06;40.94;40.94;5747041;8260412;;0.013366;0.006647;10107;30.06.2013;31.03.2014;31.05.2014;15.219;15.333;11.816;0.379;0.269;0.753;0.329;0.222;0.271;0.167;0.454;5.925;0.195;0.44;2.984;10.214;0.561;5.75;4.149;0.132;0.033;0;0.043;3.768;10.158;2.262
10107;30.06.2014;7370;MSFT;;;;;;;40.29;42.25;41.7;5566350;8239000;;0.018564;0.039501;10107;30.06.2013;31.03.2014;30.06.2014;15.502;15.618;12.004;0.379;0.269;0.753;0.329;0.222;0.271;0.167;0.454;5.925;0.195;0.44;2.984;10.214;0.561;5.75;4.149;0.132;0.033;0;0.043;3.828;8.278;2.304
10107;31.07.2014;7370;MSFT;;;;;;;41.67;44.87;43.16;7327822;8239849;;0.035012;-0.035223;10107;30.06.2013;31.03.2014;31.07.2014;16.045;16.165;12.426;0.379;0.269;0.753;0.329;0.222;0.271;0.167;0.454;5.925;0.195;0.44;2.984;10.214;0.561;5.75;4.149;0.132;0.033;0;0.043;3.963;10.709;2.35
10107;29.08.2014;7370;MSFT;10.06.2014;11.09.2014;;0.28;0;0;42.74;45.43;45.43;5139717;8239849;;0.052595;0.033697;10107;30.06.2014;30.06.2014;31.08.2014;16.888;17.274;11.614;0.42;0.255;0.738;0.322;0.202;0.255;0.187;0.39;6.348;0.223;0.479;2.504;9.869;0.549;4.669;3.819;0.132;0.027;0;0.065;4.046;5.048;2.044
10107;30.09.2014;7370;MSFT;;;;;;;44.96;47.52;46.36;8609490;8255024;;0.020471;-0.044988;10107;30.06.2014;30.06.2014;30.09.2014;17.234;17.627;11.874;0.42;0.255;0.738;0.322;0.202;0.255;0.187;0.39;6.348;0.223;0.479;2.504;9.869;0.549;4.669;3.819;0.132;0.027;0;0.065;4.137;5.795;2.086
10107;31.10.2014;7370;MSFT;;;;;;;42.74;46.95;46.95;8533427;8242853;;0.012726;0.014199;10107;30.06.2014;30.06.2014;31.10.2014;17.454;17.852;12.007;0.42;0.255;0.738;0.322;0.202;0.255;0.187;0.39;6.348;0.223;0.479;2.504;9.869;0.549;4.669;3.819;0.132;0.027;0;0.065;4.183;5.217;2.113
10107;28.11.2014;7370;MSFT;16.09.2014;11.12.2014;;0.31;0;0;47.44;49.61;47.81;5230103;8242853;;0.018317;-0.002457;10107;30.06.2014;30.09.2014;30.11.2014;17.577;18.749;12.171;0.434;0.235;0.731;0.3;0.217;0.242;0.186;0.39;6.035;0.222;0.459;2.802;10.529;0.559;5.887;4.143;0.128;0.027;0;0.069;4.243;12.327;2.457
10107;31.12.2014;7370;MSFT;;;;;;;45.16;48.84;46.45;6287260;8218000;;-0.028446;-0.00019;10107;30.06.2014;30.09.2014;31.12.2014;17.077;18.216;11.789;0.434;0.235;0.731;0.3;0.217;0.242;0.186;0.39;6.035;0.222;0.459;2.802;10.529;0.559;5.887;4.143;0.128;0.027;0;0.069;4.11;11.977;2.366
10107;30.01.2015;7370;MSFT;;;;;;;40.4;47.59;40.4;9190983;8203785;;-0.130248;-0.019073;10107;30.06.2014;30.09.2014;31.01.2015;14.853;15.843;10.236;0.434;0.235;0.731;0.3;0.217;0.242;0.186;0.39;6.035;0.222;0.459;2.802;10.529;0.559;5.887;4.143;0.128;0.027;0;0.069;3.568;13.889;2.058
10107;27.02.2015;7370;MSFT;03.12.2014;12.03.2015;;0.31;0;0;41.28;44.15;43.85;6564632;8203785;;0.085396;0.054123;10107;30.06.2014;31.12.2014;28.02.2015;16.181;17.681;11.135;0.459;0.222;0.72;0.293;0.21;0.228;0.178;0.39;6.078;0.211;0.466;2.634;10.671;0.553;5.994;4.127;0.127;0.027;0;0.07;3.799;-2.583;2.112
10107;31.03.2015;7370;MSFT;;;;;;;40.655;43.88;40.655;8243346;8113000;;-0.072862;-0.005112;10107;30.06.2014;31.12.2014;31.03.2015;15.002;16.393;10.209;0.459;0.222;0.72;0.293;0.21;0.228;0.178;0.39;6.078;0.211;0.466;2.634;10.671;0.553;5.994;4.127;0.127;0.027;0;0.07;3.483;-1.796;2.016
10107;30.04.2015;7370;MSFT;;;;;;;40.29;49.155;48.64;8745897;8089575;;0.196409;0.015127;10107;30.06.2014;31.12.2014;30.04.2015;17.948;19.613;12.179;0.459;0.222;0.72;0.293;0.21;0.228;0.178;0.39;6.078;0.211;0.466;2.634;10.671;0.553;5.994;4.127;0.127;0.027;0;0.07;4.155;-2.063;2.47
10107;29.05.2015;7370;MSFT;10.03.2015;11.06.2015;;0.31;0;0;46.28;48.72;46.86;6331563;8089575;;-0.036595;0.003962;10107;30.06.2014;31.03.2015;31.05.2015;17.617;19.444;11.929;0.485;0.212;0.714;0.284;0.203;0.216;0.19;0.39;6.116;0.228;0.478;2.585;10.461;0.544;6.186;3.96;0.128;0.027;0;0.069;4.074;-2.435;2.635
10107;30.06.2015;7370;MSFT;;;;;;;44.15;47.23;44.15;6649349;8027000;;-0.057832;-0.013473;10107;30.06.2014;31.03.2015;30.06.2015;16.598;18.32;11.152;0.485;0.212;0.714;0.284;0.203;0.216;0.19;0.39;6.116;0.228;0.478;2.585;10.461;0.544;6.186;3.96;0.128;0.027;0;0.069;3.809;-2.294;2.559
10107;31.07.2015;7370;MSFT;;;;;;;44.24;47.28;46.7;7256877;7997981;;0.057758;-0.027144;10107;30.06.2014;31.03.2015;31.07.2015;17.556;19.378;11.754;0.485;0.212;0.714;0.284;0.203;0.216;0.19;0.39;6.116;0.228;0.478;2.585;10.461;0.544;6.186;3.96;0.128;0.027;0;0.069;4.014;-2.427;2.523
10107;31.08.2015;7370;MSFT;09.06.2015;10.09.2015;;0.31;0;0;40.47;47.58;43.52;7769602;7997981;;-0.068094;-0.047295;10107;30.06.2015;30.06.2015;31.08.2015;16.178;29.405;11.969;0.825;0.13;0.705;0.198;0.193;0.139;0.258;0.302;6.526;0.335;0.546;2.501;9.938;0.537;4.997;3.976;0.129;0.02;0;0.097;4.198;3.145;4.084
10107;30.09.2015;7370;MSFT;;;;;;;41.82;44.3;44.26;6740501;7986000;;0.017004;-0.049922;10107;30.06.2015;30.06.2015;30.09.2015;16.454;29.905;12.155;0.825;0.13;0.705;0.198;0.193;0.139;0.258;0.302;6.526;0.335;0.546;2.501;9.938;0.537;4.997;3.976;0.129;0.02;0;0.097;4.263;3.199;4.154
10107;30.10.2015;7370;MSFT;;;;;;;44.61;54.25;52.64;8580914;7987913;;0.189336;0.052873;10107;30.06.2015;30.06.2015;31.10.2015;19.569;35.568;14.46;0.825;0.13;0.705;0.198;0.193;0.139;0.258;0.302;6.526;0.335;0.546;2.501;9.938;0.537;4.997;3.976;0.129;0.02;0;0.097;5.071;3.977;4.531
10107;30.11.2015;7370;MSFT;15.09.2015;10.12.2015;;0.36;0;0;52.84;54.92;54.35;6634965;7987913;;0.032485;0.007333;10107;30.06.2015;30.09.2015;30.11.2015;20.665;35.523;14.807;0.8;0.138;0.714;0.2;0.189;0.138;0.23;0.302;6.252;0.29;0.515;2.567;9.246;0.518;6.263;3.972;0.132;0.02;0;0.096;5.453;2.819;3.891
10107;31.12.2015;7370;MSFT;;;;;;;54.06;56.55;55.48;7934234;7925000;;0.020791;-0.035887;10107;30.06.2015;30.09.2015;31.12.2015;21.095;36.261;14.996;0.8;0.138;0.714;0.2;0.189;0.138;0.23;0.302;6.252;0.29;0.515;2.567;9.246;0.518;6.263;3.972;0.132;0.02;0;0.096;5.523;2.973;3.972
11308;31.01.2006;2086;KO;;;;;;;40.09;41.97;41.38;1419585;2379170;;0.026544;0.076354;11308;31.12.2004;30.09.2005;31.01.2006;9.535;9.535;14.787;0.377;0.229;0.687;0.296;0.235;0.318;0.065;0.388;2.397;0.067;0.467;1.155;4.875;0.743;10.283;1.812;0;0.1;0;0.048;5.77;1.964;1.075
11308;28.02.2006;2086;KO;;;;;;;40.74;42.53;41.97;1342936;2367883;;0.014258;0.004836;11308;31.12.2005;31.12.2005;28.02.2006;19.612;20.574;15.473;0.55;0.211;0.678;0.29;0.228;0.294;0.066;0.497;2.233;0.069;0.439;1.042;5.235;0.761;10.379;3.272;0;0.108;0;0.051;5.948;4.485;2.359
11308;31.03.2006;2086;KO;16.02.2006;01.04.2006;;0.31;0;0;41.8;42.89;41.87;1440870;2367883;;-0.002383;0.036978;11308;31.12.2005;31.12.2005;31.03.2006;19.565;20.525;15.436;0.55;0.211;0.678;0.29;0.228;0.294;0.066;0.497;2.233;0.069;0.439;1.042;5.235;0.761;10.379;3.272;0;0.108;0;0.051;5.934;4.474;2.378
11308;28.04.2006;2086;KO;;;;;;;41.04;42.08;41.96;1097529;2355771;;0.00215;0.009791;11308;31.12.2005;31.12.2005;30.04.2006;19.607;20.569;15.39;0.55;0.211;0.678;0.29;0.228;0.294;0.066;0.497;2.233;0.069;0.439;1.042;5.235;0.761;10.379;3.272;0;0.108;0;0.051;5.917;3.737;2.44
11308;31.05.2006;2086;KO;;;;;;;41.92;44.49;44.03;1764629;2355771;;0.049333;-0.044331;11308;31.12.2005;31.03.2006;31.05.2006;9.872;10.533;18.014;0.406;0.215;0.687;0.29;0.236;0.294;0.065;0.497;2.263;0.067;0.446;1.099;4.922;0.779;10.182;1.737;0;0.108;0;0.026;6.169;1.914;1.294
11308;30.06.2006;2086;KO;20.04.2006;01.07.2006;;0.31;0;0;42.42;43.92;43.02;1457107;2355771;;-0.022939;-0.008479;11308;31.12.2005;31.03.2006;30.06.2006;9.646;10.292;17.601;0.406;0.215;0.687;0.29;0.236;0.294;0.065;0.497;2.263;0.067;0.446;1.099;4.922;0.779;10.182;1.737;0;0.108;0;0.026;6.028;1.87;1.26
11308;31.07.2006;2086;KO;;;;;;;42.65;44.52;44.5;1259283;2342446;;0.034403;-0.022698;11308;31.12.2005;31.03.2006;31.07.2006;9.978;10.646;18.103;0.406;0.215;0.687;0.29;0.236;0.294;0.065;0.497;2.263;0.067;0.446;1.099;4.922;0.779;10.182;1.737;0;0.108;0;0.026;6.2;1.658;1.289
11308;31.08.2006;2086;KO;;;;;;;43.61;45.14;44.81;1042281;2342446;;0.006966;0.025011;11308;31.12.2005;30.06.2006;31.08.2006;9.914;10.421;18.575;0.413;0.219;0.693;0.296;0.244;0.302;0.064;0.497;2.218;0.067;0.443;1.057;4.749;0.78;9.987;1.643;0;0.108;0;0.019;5.96;1.623;1.266
11308;29.09.2006;2086;KO;20.07.2006;01.10.2006;;0.31;0;0;43.99;45.07;44.68;1020426;2342446;;-0.002901;0.009006;11308;31.12.2005;30.06.2006;30.09.2006;9.885;10.391;18.521;0.413;0.219;0.693;0.296;0.244;0.302;0.064;0.497;2.218;0.067;0.443;1.057;4.749;0.78;9.987;1.643;0;0.108;0;0.019;5.943;1.618;1.261
11308;31.10.2006;2086;KO;;;;;;;43.79;47.28;46.72;1943207;2343796;;0.045658;0.046211;11308;31.12.2005;30.06.2006;31.10.2006;10.336;10.865;19.377;0.413;0.219;0.693;0.296;0.244;0.302;0.064;0.497;2.218;0.067;0.443;1.057;4.749;0.78;9.987;1.643;0;0.108;0;0.019;6.217;1.692;1.292
11308;30.11.2006;2086;KO;19.10.2006;15.12.2006;;0.31;0;0;46.41;47.26;46.83;1515743;2343796;;0.002354;0.031168;11308;31.12.2005;30.09.2006;30.11.2006;10.136;10.5;18.999;0.53;0.222;0.697;0.298;0.247;0.309;0.065;0.497;2.14;0.067;0.437;1.02;4.64;0.784;9.878;1.613;0;0.108;0;0.017;5.859;1.431;1.237
11308;29.12.2006;2086;KO;;;;;;;46.57;49;48.25;1551191;2343796;;0.030322;0.0148;11308;31.12.2005;30.09.2006;31.12.2006;10.444;10.818;19.576;0.53;0.222;0.697;0.298;0.247;0.309;0.065;0.497;2.14;0.067;0.437;1.02;4.64;0.784;9.878;1.613;0;0.108;0;0.017;6.037;1.474;1.277
11308;31.01.2007;2086;KO;;;;;;;47.71;48.74;47.88;1240830;2343796;;-0.007668;0.022283;11308;31.12.2005;30.09.2006;31.01.2007;10.364;10.735;19.425;0.53;0.222;0.697;0.298;0.247;0.309;0.065;0.497;2.14;0.067;0.437;1.02;4.64;0.784;9.878;1.613;0;0.108;0;0.017;5.991;1.463;1.267
11308;28.02.2007;2086;KO;;;;;;;46.39;48.24;46.68;1648675;2315289;;-0.025063;0.002111;11308;31.12.2006;31.12.2006;28.02.2007;21.512;21.611;18.143;0.573;0.211;0.695;0.273;0.249;0.297;0.072;0.47;1.838;0.075;0.423;0.949;4.801;0.811;9.896;4.67;0;0.106;0;0.03;6.166;2.696;2.551
11308;30.03.2007;2086;KO;15.02.2007;01.04.2007;;0.34;0;0;45.89;48.26;48;2494014;2315289;;0.028278;0.006545;11308;31.12.2006;31.12.2006;31.03.2007;22.12;22.222;18.656;0.573;0.211;0.695;0.273;0.249;0.297;0.072;0.47;1.838;0.075;0.423;0.949;4.801;0.811;9.896;4.67;0;0.106;0;0.03;6.34;2.772;2.624
11308;30.04.2007;2086;KO;;;;;;;48.52;52.19;52.19;2071806;2309870;;0.087292;0.027044;11308;31.12.2006;31.12.2006;30.04.2007;24.051;24.162;20.237;0.573;0.211;0.695;0.273;0.249;0.297;0.072;0.47;1.838;0.075;0.423;0.949;4.801;0.811;9.896;4.67;0;0.106;0;0.03;6.878;2.49;2.765
11308;31.05.2007;2086;KO;;;;;;;51.24;53.61;52.99;2062683;2309870;;0.015329;0.023123;11308;31.12.2006;31.03.2007;31.05.2007;11.935;11.881;19.745;0.556;0.21;0.695;0.274;0.256;0.296;0.069;0.47;2.025;0.072;0.442;0.978;4.496;0.801;9.556;1.803;0;0.106;0;0.031;6.905;1.224;1.289
11308;29.06.2007;2086;KO;19.04.2007;01.07.2007;;0.34;0;0;51.14;52.8;52.31;2043411;2309870;;-0.012833;-0.007906;11308;31.12.2006;31.03.2007;30.06.2007;11.782;11.729;19.492;0.556;0.21;0.695;0.274;0.256;0.296;0.069;0.47;2.025;0.072;0.442;0.978;4.496;0.801;9.556;1.803;0;0.106;0;0.031;6.816;1.209;1.257
11308;31.07.2007;2086;KO;;;;;;;52.09;54.05;52.11;2097086;2313576;;-0.003823;-0.043537;11308;31.12.2006;31.03.2007;31.07.2007;11.736;11.684;19.448;0.556;0.21;0.695;0.274;0.256;0.296;0.069;0.47;2.025;0.072;0.442;0.978;4.496;0.801;9.556;1.803;0;0.106;0;0.031;6.801;1.108;1.248
11308;31.08.2007;2086;KO;;;;;;;53.26;55.86;53.78;2320306;2313576;;0.032048;-0.011712;11308;31.12.2006;30.06.2007;31.08.2007;11.742;11.951;19.172;0.561;0.2;0.688;0.261;0.259;0.293;0.073;0.47;2.204;0.076;0.468;0.901;4.524;0.781;9.388;1.82;0;0.106;0;0.038;6.136;1.133;1.277
11308;28.09.2007;2086;KO;19.07.2007;01.10.2007;;0.34;0;0;53.69;57.47;57.47;1688735;2313576;;0.068613;0.025364;11308;31.12.2006;30.06.2007;30.09.2007;12.548;12.771;20.487;0.561;0.2;0.688;0.261;0.259;0.293;0.073;0.47;2.204;0.076;0.468;0.901;4.524;0.781;9.388;1.82;0;0.106;0;0.038;6.557;1.211;1.359
11308;31.10.2007;2086;KO;;;;;;;57.19;61.84;61.76;1843861;2310977;;0.074648;0.017406;11308;31.12.2006;30.06.2007;31.10.2007;13.485;13.724;21.992;0.561;0.2;0.688;0.261;0.259;0.293;0.073;0.47;2.204;0.076;0.468;0.901;4.524;0.781;9.388;1.82;0;0.106;0;0.038;7.038;1.122;1.481
11308;30.11.2007;2086;KO;18.10.2007;15.12.2007;;0.34;0;0;59.86;62.99;62.1;1930825;2310977;;0.005505;-0.076617;11308;31.12.2006;30.09.2007;30.11.2007;12.992;13.269;21.167;0.556;0.198;0.682;0.26;0.248;0.293;0.076;0.47;2.402;0.078;0.495;0.843;4.552;0.759;9.309;1.796;0;0.106;0;0.038;6.811;1.084;1.342
11308;31.12.2007;2086;KO;;;;;;;61.37;64.09;61.37;1513499;2310977;;-0.011755;-0.010989;11308;31.12.2006;30.09.2007;31.12.2007;12.839;13.113;20.918;0.556;0.198;0.682;0.26;0.248;0.293;0.076;0.47;2.402;0.078;0.495;0.843;4.552;0.759;9.309;1.796;0;0.106;0;0.038;6.73;1.072;1.318
11308;31.01.2008;2086;KO;;;;;;;57.77;65.56;59;2756034;2310977;;-0.038618;-0.045066;11308;31.12.2006;30.09.2007;31.01.2008;12.343;12.607;20.11;0.556;0.198;0.682;0.26;0.248;0.293;0.076;0.47;2.402;0.078;0.495;0.843;4.552;0.759;9.309;1.796;0;0.106;0;0.038;6.471;1.03;1.294
11308;29.02.2008;2086;KO;;;;;;;57.4;60.05;58.46;1887758;2324012;;-0.009153;-0.021401;11308;31.12.2007;31.12.2007;29.02.2008;22.313;22.747;19.002;0.527;0.207;0.675;0.273;0.233;0.291;0.131;0.338;2.492;0.139;0.489;0.915;4.859;0.788;9.775;8.626;0;0.096;0;0.032;5.749;1.919;2.374
11308;31.03.2008;2086;KO;21.02.2008;01.04.2008;;0.38;0;0;57.53;61.41;60.87;1931039;2324012;;0.041225;-0.025309;11308;31.12.2007;31.12.2007;31.03.2008;23.233;23.685;19.785;0.527;0.207;0.675;0.273;0.233;0.291;0.131;0.338;2.492;0.139;0.489;0.915;4.859;0.788;9.775;8.626;0;0.096;0;0.032;5.986;1.998;2.472
11308;30.04.2008;2086;KO;;;;;;;58.72;61.44;58.87;1975935;2322806;;-0.032857;0.031907;11308;31.12.2007;31.12.2007;30.04.2008;22.469;22.907;19.125;0.527;0.207;0.675;0.273;0.233;0.291;0.131;0.338;2.492;0.139;0.489;0.915;4.859;0.788;9.775;8.626;0;0.096;0;0.032;5.786;1.718;2.394
