PERMNO,date,SICCD,TICKER,DCLRDT,PAYDT,HSICMG,DIVAMT,FACPR,FACSHR,BIDLO,ASKHI,PRC,VOL,SHROUT,SPREAD,RETX,ewretd
59328,28/05/2010,3679,INTC,19/03/2010,01/06/2010,,0.15750,0.00000,0.00000,20.67000,23.26000,21.42000,18358308,5564000,,-0.062172,-0.076929
59328,30/06/2010,3679,INTC,,,,,,,19.45000,21.90000,19.45000,13678885,5567000,,-0.091970,-0.056799
59328,30/07/2010,3679,INTC,,,,,,,19.20000,21.78000,20.60000,16128696,5568000,,0.059126,0.059940
59328,31/08/2010,3679,INTC,22/07/2010,01/09/2010,,0.15750,0.00000,0.00000,17.66500,21.15000,17.66500,17445120,5568000,,-0.142476,-0.047566
59328,30/09/2010,3679,INTC,,,,,,,17.90000,19.50500,19.20000,13505615,5576000,,0.086895,0.096418
59328,29/10/2010,3679,INTC,,,,,,,18.87000,20.47000,20.05000,14075976,5578000,,0.044271,0.040681
59328,30/11/2010,3679,INTC,24/09/2010,01/12/2010,,0.15750,0.00000,0.00000,20.34000,21.53000,21.15750,11304826,5578000,,0.055237,0.010736
59328,31/12/2010,3679,INTC,,,,,,,20.84000,21.91000,21.03000,9237660,5511000,,-0.006026,0.068851
59328,31/01/2011,3679,INTC,,,,,,,20.66000,21.75000,21.46000,14546645,5511000,,0.020447,0.014412
59328,28/02/2011,3679,INTC,27/01/2011,01/03/2011,,0.18120,0.00000,0.00000,21.15000,22.14000,21.47000,10048935,5488000,,0.000466,0.037036
59328,31/03/2011,3679,INTC,,,,,,,19.80750,21.79000,20.18000,13328933,5385158,,-0.060084,0.008605
59328,29/04/2011,3679,INTC,,,,,,,19.49000,23.15000,23.15000,14498873,5302000,,0.147175,0.019203
59328,31/05/2011,3679,INTC,17/03/2011,01/06/2011,,0.18120,0.00000,0.00000,22.21000,23.88000,22.51000,15876901,5302000,,-0.027646,-0.018549
59328,30/06/2011,3679,INTC,,,,,,,21.19000,22.16000,22.16000,11860109,5302000,,-0.015549,-0.024106
59328,29/07/2011,3679,INTC,,,,,,,22.27000,23.23000,22.33000,9474186,5251000,,0.007671,-0.021813
59328,31/08/2011,3679,INTC,22/07/2011,01/09/2011,,0.21000,0.00000,0.00000,19.19000,22.24000,20.13000,15569964,5251000,,-0.098522,-0.075715
59328,30/09/2011,3679,INTC,,,,,,,19.54000,22.54000,21.33500,13398764,5118000,,0.059861,-0.100920
59328,31/10/2011,3679,INTC,,,,,,,20.62000,25.13000,24.54000,15544825,5092000,,0.150223,0.107697
59328,30/11/2011,3679,INTC,22/09/2011,01/12/2011,,0.21000,0.00000,0.00000,22.70000,25.34000,24.91000,11414268,5092000,,0.015077,-0.020645
59328,30/12/2011,3679,INTC,,,,,,,23.09500,25.66000,24.25000,9909165,5000000,,-0.026495,-0.003561
59328,31/01/2012,3679,INTC,,,,,,,24.54000,26.90000,26.42000,11234757,5000000,,0.089485,0.085342
59328,29/02/2012,3679,INTC,23/01/2012,01/03/2012,,0.21000,0.00000,0.00000,26.49000,27.37000,26.88000,7852488,4996000,,0.017411,0.036494
59328,30/03/2012,3679,INTC,,,,,,,26.54000,28.19000,28.11500,7289031,5006000,,0.045945,0.017608
59328,30/04/2012,3679,INTC,,,,,,,27.31000,28.48000,28.39500,7508917,5031000,,0.009959,-0.009106
59328,31/05/2012,3679,INTC,23/03/2012,01/06/2012,,0.21000,0.00000,0.00000,25.44000,29.18000,25.84000,8697135,5031000,,-0.089981,-0.068434
59328,29/06/2012,3679,INTC,,,,,,,25.04000,27.64000,26.65000,7853283,5013000,,0.031347,0.034188
59328,31/07/2012,3679,INTC,,,,,,,24.74000,26.86000,25.70000,7640692,5003000,,-0.035647,-0.003281
59328,31/08/2012,3679,INTC,26/07/2012,01/09/2012,,0.22500,0.00000,0.00000,24.27000,26.88000,24.83000,7488884,5003000,,-0.033852,0.024820
59328,28/09/2012,3679,INTC,,,,,,,22.53500,25.09500,22.65500,9272325,4982000,,-0.087596,0.034925
59328,31/10/2012,3679,INTC,,,,,,,21.26500,22.84000,21.63000,11093369,4976000,,-0.045244,-0.013477
59328,30/11/2012,3679,INTC,24/09/2012,01/12/2012,,0.22500,0.00000,0.00000,19.36000,22.26000,19.56500,11392626,4976000,,-0.095469,0.002790
59328,31/12/2012,3679,INTC,,,,,,,19.54000,21.10000,20.62000,7981699,4944000,,0.053923,0.021872
59328,31/01/2013,3679,INTC,,,,,,,20.95000,22.68000,21.04000,13451254,4944000,,0.020369,0.063509
59328,28/02/2013,3679,INTC,23/01/2013,01/03/2013,,0.22500,0.00000,0.00000,20.23000,21.35500,20.88000,6966377,4946000,,-0.007605,0.003500
59328,28/03/2013,3679,INTC,,,,,,,21.03000,21.89000,21.83500,7492144,4948000,,0.045738,0.031419
59328,30/04/2013,3679,INTC,,,,,,,20.94000,23.95000,23.95000,12426124,4971000,,0.096863,0.002477
59328,31/05/2013,3679,INTC,21/03/2013,01/06/2013,,0.22500,0.00000,0.00000,23.84000,24.50000,24.28000,7362009,4971000,,0.013779,0.023985
59328,28/06/2013,3679,INTC,,,,,,,23.58000,25.46500,24.23000,8631768,4981000,,-0.002059,-0.013012
59328,31/07/2013,3679,INTC,,,,,,,22.75000,24.25000,23.33500,10099863,4982000,,-0.036938,0.054898
59328,30/08/2013,3679,INTC,25/07/2013,01/09/2013,,0.22500,0.00000,0.00000,21.91500,23.22000,21.98000,6435110,4982000,,-0.058067,-0.017278
59328,30/09/2013,3679,INTC,,,,,,,22.06700,23.91500,22.92100,6404107,4973000,,0.042812,0.051828
59328,31/10/2013,3679,INTC,,,,,,,22.48000,24.52300,24.47000,7941236,4971000,,0.067580,0.025762
59328,29/11/2013,3679,INTC,25/09/2013,01/12/2013,,0.22500,0.00000,0.00000,23.65000,25.23000,23.84000,5861548,4971000,,-0.025746,0.023398
59328,31/12/2013,3679,INTC,,,,,,,23.55000,25.95500,25.95500,6080294,4967000,,0.088716,0.025242
59328,31/01/2014,3679,INTC,,,,,,,24.54000,26.67000,24.54000,8356280,4967000,,-0.054517,-0.001282
59328,28/02/2014,3679,INTC,23/01/2014,01/03/2014,,0.22500,0.00000,0.00000,23.52000,24.80000,24.76000,5115890,4972000,,0.008965,0.044257
59328,31/03/2014,3679,INTC,,,,,,,24.50000,25.81400,25.81400,5874106,4972000,,0.042569,0.001028
59328,30/04/2014,3679,INTC,,,,,,,25.89000,27.04000,26.69000,7358515,4978000,,0.033935,-0.022319
59328,30/05/2014,3679,INTC,19/03/2014,01/06/2014,,0.22500,0.00000,0.00000,25.82000,27.32000,27.32000,4920385,4978000,,0.023604,0.006647
59328,30/06/2014,3679,INTC,,,,,,,27.26000,30.93000,30.90000,7616039,4948000,,0.131040,0.039501
59328,31/07/2014,3679,INTC,,,,,,,30.79000,34.79010,33.89000,8449928,4951000,,0.096764,-0.035223
59328,29/08/2014,3679,INTC,23/07/2014,01/09/2014,,0.22500,0.00000,0.00000,32.60000,35.15000,34.92000,5939138,4951000,,0.030392,0.033697
59328,30/09/2014,3679,INTC,,,,,,,34.14000,35.33000,34.82000,5583727,4857000,,-0.002864,-0.044988
59328,31/10/2014,3679,INTC,,,,,,,30.85000,34.27000,34.01000,8959453,4835000,,-0.023263,0.014199
59328,28/11/2014,3679,INTC,12/09/2014,01/12/2014,,0.22500,0.00000,0.00000,33.26000,37.25000,37.25000,5628547,4835000,,0.095266,-0.002457
59328,31/12/2014,3679,INTC,,,,,,,35.56000,37.67000,36.29000,5997669,4748000,,-0.025772,-0.000190
59328,30/01/2015,3679,INTC,,,,,,,33.04000,36.91000,33.04000,6899674,4748000,,-0.089556,-0.019073
59328,27/02/2015,3679,INTC,22/01/2015,01/03/2015,,0.24000,0.00000,0.00000,32.93000,34.73500,33.25000,4564882,4736000,,0.006356,0.054123
59328,31/03/2015,3679,INTC,,,,,,,29.89000,34.12000,31.27000,9108363,4742000,,-0.059549,-0.005112
59328,30/04/2015,3679,INTC,,,,,,,30.81000,33.02000,32.55000,5682092,4744000,,0.040934,0.015127
59328,29/05/2015,3679,INTC,18/03/2015,01/06/2015,,0.24000,0.00000,0.00000,32.22000,34.46000,34.46000,4981716,4744000,,0.058679,0.003962
59328,30/06/2015,3679,INTC,,,,,,,30.39000,33.90500,30.41500,7020491,4753000,,-0.117382,-0.013473
59328,31/07/2015,3679,INTC,,,,,,,28.06000,30.55500,28.95000,8298474,4754000,,-0.048167,-0.027144
59328,31/08/2015,3679,INTC,22/07/2015,01/09/2015,,0.24000,0.00000,0.00000,25.87000,29.64000,28.54000,7064729,4754000,,-0.014162,-0.047295
59328,30/09/2015,3679,INTC,,,,,,,27.82000,30.14000,30.14000,6819936,4730000,,0.056062,-0.049922
59328,30/10/2015,3679,INTC,,,,,,,30.00000,34.90000,33.86000,7048483,4719000,,0.123424,0.052873
59328,30/11/2015,3679,INTC,10/09/2015,01/12/2015,,0.24000,0.00000,0.00000,32.10000,34.77000,34.77000,4603462,4719000,,0.026875,0.007333
59328,31/12/2015,3679,INTC,,,,,,,33.86500,35.44000,34.45000,4278172,4725000,,-0.009203,-0.035887
59459,31/01/2006,6331,STA,,,,,,,44.71000,47.65000,45.38000,575535,692450,,0.015894,0.076354
59459,28/02/2006,6331,STA,,,,,,,42.50000,45.61000,42.98000,563779,695914,,-0.052887,0.004836
59459,31/03/2006,6331,STA,07/02/2006,31/03/2006,,0.23000,0.00000,0.00000,40.75000,42.96000,41.79000,779831,695988,,-0.027687,0.036978
59459,28/04/2006,6331,STA,,,,,,,41.02000,44.03000,44.03000,398859,695988,,0.053601,0.009791
59459,31/05/2006,6331,STA,,,,,,,43.18000,45.86000,44.02000,600612,696254,,-0.000227,-0.044331
59459,30/06/2006,6331,STA,02/05/2006,30/06/2006,,0.26000,0.00000,0.00000,42.30000,44.64000,44.58000,556878,696254,,0.012722,-0.008479
59459,31/07/2006,6331,STA,,,,,,,43.11000,46.14000,45.80000,453170,691400,,0.027366,-0.022698
59459,31/08/2006,6331,STA,,,,,,,42.62000,45.15000,43.90000,545377,690929,,-0.041485,0.025011
59459,29/09/2006,6331,STA,03/08/2006,29/09/2006,,0.26000,0.00000,0.00000,44.30000,47.39000,46.89000,440476,690929,,0.068109,0.009006
59459,31/10/2006,6331,STA,,,,,,,46.43000,51.13000,51.13000,503645,689500,,0.090424,0.046211
59459,30/11/2006,6331,STA,,,,,,,51.03000,52.91000,51.81000,640714,690018,,0.013299,0.031168
59459,29/12/2006,6331,STA,02/11/2006,29/12/2006,,0.26000,0.00000,0.00000,51.25000,54.23000,53.69000,405442,690018,,0.036286,0.014800
59459,31/01/2007,6331,STA,,,,,,,50.65000,53.55000,50.85000,503364,690018,,-0.052896,0.022283
59459,28/02/2007,6331,TRV,,,,,,,50.75000,53.74000,50.75000,477593,675597,,-0.001967,0.002111
59459,30/03/2007,6331,TRV,07/02/2007,30/03/2007,,0.26000,0.00000,0.00000,49.59000,52.66000,51.77000,481414,671177,,0.020099,0.006545
59459,30/04/2007,6331,TRV,,,,,,,51.85000,54.75000,54.10000,384828,665300,,0.045007,0.027044
59459,31/05/2007,6331,TRV,,,,,,,54.17000,56.76000,54.17000,605296,663999,,0.001294,0.023123
59459,29/06/2007,6331,TRV,02/05/2007,29/06/2007,,0.29000,0.00000,0.00000,52.38000,55.19000,53.50000,531587,663999,,-0.012368,-0.007906
59459,31/07/2007,6331,TRV,,,,,,,50.28000,55.01000,50.78000,560067,656516,,-0.050841,-0.043537
59459,31/08/2007,6331,TRV,,,,,,,48.38000,52.93000,50.54000,857234,656516,,-0.004726,-0.011712
59459,28/09/2007,6331,TRV,01/08/2007,28/09/2007,,0.29000,0.00000,0.00000,49.50000,52.14000,50.34000,530097,656516,,-0.003957,0.025364
59459,31/10/2007,6331,TRV,,,,,,,51.21000,54.17000,52.21000,602492,644950,,0.037147,0.017406
59459,30/11/2007,6331,TRV,,,,,,,50.05000,53.11000,53.11000,811965,644950,,0.017238,-0.076617
59459,31/12/2007,6331,TRV,06/11/2007,31/12/2007,,0.29000,0.00000,0.00000,52.17000,55.18000,53.80000,536032,644950,,0.012992,-0.010989
59459,31/01/2008,6331,TRV,,,,,,,45.43000,53.06000,48.10000,1140771,627800,,-0.105948,-0.045066
59459,29/02/2008,6331,TRV,,,,,,,45.91000,50.03000,46.41000,757135,620330,,-0.035135,-0.021401
59459,31/03/2008,6331,TRV,06/02/2008,31/03/2008,,0.29000,0.00000,0.00000,44.92000,48.53000,47.85000,843526,613993,,0.031028,-0.025309
59459,30/04/2008,6331,TRV,,,,,,,48.29000,50.76000,50.40000,589170,604703,,0.053292,0.031907
59459,30/05/2008,6331,TRV,,,,,,,48.31000,52.15000,49.81000,578675,604703,,-0.011706,0.031787
59459,30/06/2008,6331,TRV,07/05/2008,30/06/2008,,0.30000,0.00000,0.00000,43.40000,50.24000,43.40000,749859,604703,,-0.128689,-0.086625
59459,31/07/2008,6331,TRV,,,,,,,41.49000,45.60000,44.12000,1105577,590800,,0.016590,-0.001295
59459,29/08/2008,6331,TRV,,,,,,,42.72000,44.84000,44.16000,730647,590800,,0.000907,0.013023
59459,30/09/2008,6331,TRV,06/08/2008,30/09/2008,,0.30000,0.00000,0.00000,36.00000,50.80000,45.20000,1344646,590800,,0.023551,-0.120091
59459,31/10/2008,6331,TRV,,,,,,,30.50000,42.99000,42.55000,1725372,584523,,-0.058628,-0.205222
59459,28/11/2008,6331,TRV,,,,,,,34.84000,43.65000,43.65000,1256546,584523,,0.025852,-0.130320
59459,31/12/2008,6331,TRV,06/11/2008,31/12/2008,,0.30000,0.00000,0.00000,37.01000,45.20000,45.20000,1028947,584523,,0.035510,0.042176
59459,30/01/2009,6331,TRV,,,,,,,37.58000,45.20000,38.64000,1214555,585100,,-0.145133,-0.024042
59459,27/02/2009,6331,TRV,,,,,,,36.15000,41.74000,36.15000,1261965,584873,,-0.064441,-0.107667
59459,31/03/2009,6331,TRV,04/02/2009,31/03/2009,,0.30000,0.00000,0.00000,33.52000,41.16000,40.64000,1900126,585267,,0.124205,0.107474
59459,30/04/2009,6331,TRV,,,,,,,39.50000,43.80000,41.14000,1588709,585430,,0.012303,0.192762
59459,29/05/2009,6331,TRV,,,,,,,37.48000,42.12000,40.66000,1621219,585430,,-0.011667,0.102330
59459,30/06/2009,6331,TRV,06/05/2009,30/06/2009,,0.30000,0.00000,0.00000,40.76000,44.04000,41.04000,1472863,585430,,0.009346,0.023921
59459,31/07/2009,6331,TRV,,,,,,,39.00000,43.54000,43.07000,1069094,567562,,0.049464,0.085217
59459,31/08/2009,6331,TRV,,,,,,,44.93000,50.42000,50.42000,1043911,567562,,0.170652,0.056864
59459,30/09/2009,6331,TRV,05/08/2009,30/09/2009,,0.30000,0.00000,0.00000,47.29000,50.12000,49.23000,1067723,567562,,-0.023602,0.071255
59459,30/10/2009,6331,TRV,,,,,,,48.02000,51.91000,49.79000,1218279,546373,,0.011375,-0.050612
59459,30/11/2009,6331,TRV,,,,,,,50.08000,54.31000,52.39000,884320,546373,,0.052219,0.028476
59459,31/12/2009,6331,TRV,22/10/2009,31/12/2009,,0.33000,0.00000,0.00000,48.14000,52.65000,49.86000,853673,546373,,-0.048292,0.055001
59459,29/01/2010,6331,TRV,,,,,,,47.94000,50.90000,50.67000,937643,520300,,0.016245,-0.011388
59459,26/02/2010,6331,TRV,,,,,,,49.05000,53.04000,52.59000,1023787,513574,,0.037892,0.033603
59459,31/03/2010,6331,TRV,03/02/2010,31/03/2010,,0.33000,0.00000,0.00000,52.73000,54.76000,53.94000,1019680,505934,,0.025670,0.069289
59459,30/04/2010,6331,TRV,,,,,,,50.53000,53.92000,50.74000,998728,495339,,-0.059325,0.057843
59459,28/05/2010,6331,TRV,,,,,,,48.00000,51.21000,49.47000,1212351,495339,,-0.025030,-0.076929
59459,30/06/2010,6331,TRV,23/04/2010,30/06/2010,,0.36000,0.00000,0.00000,48.27000,51.71000,49.25000,1096890,495339,,-0.004447,-0.056799
59459,30/07/2010,6331,TRV,,,,,,,48.54000,51.39000,50.45000,998635,469990,,0.024365,0.059940
59459,31/08/2010,6331,TRV,,,,,,,48.95000,50.85000,48.99000,945151,469990,,-0.028940,-0.047566
59459,30/09/2010,6331,TRV,04/08/2010,30/09/2010,,0.36000,0.00000,0.00000,49.86000,53.56000,52.10000,858556,469990,,0.063482,0.096418
59459,29/10/2010,6331,TRV,,,,,,,52.12000,55.59000,55.20000,725683,460500,,0.059501,0.040681
59459,30/11/2010,6331,TRV,,,,,,,53.99000,57.44000,53.99000,956253,460500,,-0.021920,0.010736
59459,31/12/2010,6331,TRV,03/11/2010,31/12/2010,,0.36000,0.00000,0.00000,54.63000,55.87000,55.71000,695815,460500,,0.031858,0.068851
59459,31/01/2011,6331,TRV,,,,,,,53.33000,56.63000,56.26000,856092,434600,,0.009873,0.014412
59459,28/02/2011,6331,TRV,,,,,,,56.71000,60.92000,59.93000,845025,431053,,0.065233,0.037036
59459,31/03/2011,6331,TRV,02/02/2011,31/03/2011,,0.36000,0.00000,0.00000,58.05000,59.48000,59.48000,850033,431053,,-0.007509,0.008605
59459,29/04/2011,6331,TRV,,,,,,,58.18000,63.28000,63.28000,620435,418872,,0.063887,0.019203
59459,31/05/2011,6331,TRV,,,,,,,61.02000,64.05000,62.08000,592260,418872,,-0.018963,-0.018549
59459,30/06/2011,6331,TRV,21/04/2011,30/06/2011,,0.41000,0.00000,0.00000,56.68000,61.23000,58.38000,826696,418872,,-0.059601,-0.024106
59459,29/07/2011,6331,TRV,,,,,,,55.13000,59.11000,55.13000,719660,418739,,-0.055670,-0.021813
59459,31/08/2011,6331,TRV,,,,,,,47.99000,54.61000,50.46000,1579336,418739,,-0.084709,-0.075715
59459,30/09/2011,6331,TRV,03/08/2011,30/09/2011,,0.41000,0.00000,0.00000,47.12000,50.61000,48.73000,1005149,418739,,-0.034285,-0.100920
59459,31/10/2011,6331,TRV,,,,,,,46.80000,59.48000,58.35000,963540,412773,,0.197414,0.107697
59459,30/11/2011,6331,TRV,,,,,,,52.76000,59.03000,56.25000,856014,412773,,-0.035990,-0.020645
59459,30/12/2011,6331,TRV,19/10/2011,30/12/2011,,0.41000,0.00000,0.00000,54.24000,59.68000,59.17000,901726,412773,,0.051911,-0.003561
59459,31/01/2012,6331,TRV,,,,,,,58.00000,61.59000,58.30000,654497,412773,,-0.014703,0.085342
59459,29/02/2012,6331,TRV,,,,,,,57.97000,60.12000,57.97000,526243,393072,,-0.005660,0.036494
59459,30/03/2012,6331,TRV,24/01/2012,30/03/2012,,0.41000,0.00000,0.00000,56.87000,59.20000,59.20000,722494,393072,,0.021218,0.017608
59459,30/04/2012,6331,TRV,,,,,,,57.75000,64.77000,64.32000,664714,389039,,0.086486,-0.009106
59459,31/05/2012,6331,TRV,,,,,,,61.89000,64.75000,62.49000,620677,389039,,-0.028451,-0.068434
59459,29/06/2012,6331,TRV,19/04/2012,29/06/2012,,0.46000,0.00000,0.00000,60.38000,63.85000,63.84000,529160,389039,,0.021603,0.034188
59459,31/07/2012,6331,TRV,,,,,,,60.89000,64.13000,62.65000,522661,385358,,-0.018640,-0.003281
59459,31/08/2012,6331,TRV,,,,,,,62.87000,65.64000,64.74000,471947,385358,,0.033360,0.024820
59459,28/09/2012,6331,TRV,19/07/2012,28/09/2012,,0.46000,0.00000,0.00000,64.53000,68.61000,68.26000,445282,385358,,0.054371,0.034925
59459,31/10/2012,6331,TRV,,,,,,,68.70000,73.99000,70.94000,556197,381449,,0.039262,-0.013477
59459,30/11/2012,6331,TRV,,,,,,,68.07000,71.27000,70.82000,542344,381449,,-0.001692,0.002790
59459,31/12/2012,6331,TRV,18/10/2012,31/12/2012,,0.46000,0.00000,0.00000,70.53000,74.33000,71.82000,496524,381449,,0.014120,0.021872
59459,31/01/2013,6331,TRV,,,,,,,72.86000,78.46000,78.46000,424389,377400,,0.092453,0.063509
59459,28/02/2013,6331,TRV,,,,,,,78.00000,81.01000,80.42000,417463,377955,,0.024981,0.003500
59459,28/03/2013,6331,TRV,22/01/2013,29/03/2013,,0.46000,0.00000,0.00000,80.52000,84.19000,84.19000,378291,377955,,0.046879,0.031419
59459,30/04/2013,6331,TRV,,,,,,,83.72000,86.55000,85.41000,416641,376418,,0.014491,0.002477
59459,31/05/2013,6331,TRV,,,,,,,83.22000,87.90000,83.72000,427360,376418,,-0.019787,0.023985
59459,28/06/2013,6331,TRV,23/04/2013,28/06/2013,,0.50000,0.00000,0.00000,77.85000,84.09000,79.92000,471053,376418,,-0.045389,-0.013012
59459,31/07/2013,6331,TRV,,,,,,,79.82000,85.43000,83.55000,461607,373469,,0.045420,0.054898
59459,30/08/2013,6331,TRV,,,,,,,79.42000,84.36000,79.90000,373028,373469,,-0.043686,-0.017278
59459,30/09/2013,6331,TRV,23/07/2013,30/09/2013,,0.50000,0.00000,0.00000,80.49000,86.90000,84.77000,416368,373469,,0.060951,0.051828
59459,31/10/2013,6331,TRV,,,,,,,82.35000,87.28000,86.30000,425775,364068,,0.018049,0.025762
59459,29/11/2013,6331,TRV,,,,,,,86.40000,90.99000,90.74000,348791,364068,,0.051448,0.023398
59459,31/12/2013,6331,TRV,22/10/2013,31/12/2013,,0.50000,0.00000,0.00000,86.49000,90.54000,90.54000,419913,364068,,-0.002204,0.025242
59459,31/01/2014,6331,TRV,,,,,,,81.28000,89.33000,81.28000,591383,353500,,-0.102275,-0.001282
59459,28/02/2014,6331,TRV,,,,,,,80.26000,84.37000,83.84000,506307,352327,,0.031496,0.044257
59459,31/03/2014,6331,TRV,21/01/2014,31/03/2014,,0.50000,0.00000,0.00000,82.59000,85.10000,85.10000,523071,352327,,0.015029,0.001028
59459,30/04/2014,6331,TRV,,,,,,,84.39000,90.90000,90.58000,512551,347472,,0.064395,-0.022319
59459,30/05/2014,6331,TRV,,,,,,,89.88000,94.10000,93.45000,408407,347472,,0.031685,0.006647
59459,30/06/2014,6331,TRV,22/04/2014,30/06/2014,,0.55000,0.00000,0.00000,93.41000,95.60000,94.07000,433054,347472,,0.006635,0.039501
59459,31/07/2014,6331,TRV,,,,,,,89.56000,95.95000,89.56000,435890,339044,,-0.047943,-0.035223
59459,29/08/2014,6331,TRV,,,,,,,89.12000,94.76000,94.71000,305618,339044,,0.057503,0.033697
59459,30/09/2014,6331,TRV,22/07/2014,30/09/2014,,0.55000,0.00000,0.00000,92.42000,94.79000,93.94000,374237,339044,,-0.008130,-0.044988
59459,31/10/2014,6331,TRV,,,,,,,91.81000,100.80000,100.80000,644197,331400,,0.073025,0.014199
59459,28/11/2014,6331,TRV,,,,,,,99.95000,104.45000,104.45000,342006,331400,,0.036210,-0.002457
59459,31/12/2014,6331,TRV,21/10/2014,31/12/2014,,0.55000,0.00000,0.00000,103.08000,106.95000,105.85000,414340,331400,,0.013404,-0.000190
59459,30/01/2015,6331,TRV,,,,,,,102.82000,108.17000,102.82000,420784,331400,,-0.028625,-0.019073
59459,27/02/2015,6331,TRV,,,,,,,104.58000,108.04000,107.44000,422959,321369,,0.044933,0.054123
59459,31/03/2015,6331,TRV,22/01/2015,31/03/2015,,0.55000,0.00000,0.00000,104.73000,109.73000,108.13000,390261,321369,,0.006422,-0.005112
59459,30/04/2015,6331,TRV,,,,,,,101.11000,108.67000,101.11000,475768,318698,,-0.064922,0.015127
59459,29/05/2015,6331,TRV,,,,,,,101.12000,103.73000,101.12000,363675,318698,,0.000099,0.003962
59459,30/06/2015,6331,TRV,21/04/2015,30/06/2015,,0.61000,0.00000,0.00000,96.14000,101.47000,96.66000,395644,318698,,-0.044106,-0.013473
59459,31/07/2015,6331,TRV,,,,,,,98.76000,106.50000,106.12000,444400,311206,,0.097869,-0.027144
59459,31/08/2015,6331,TRV,,,,,,,97.75000,107.82000,99.55000,440578,311206,,-0.061911,-0.047295
59459,30/09/2015,6331,TRV,21/07/2015,30/09/2015,,0.61000,0.00000,0.00000,97.49000,101.91000,99.53000,455485,311206,,-0.000201,-0.049922
59459,30/10/2015,6331,TRV,,,,,,,98.34000,114.29000,112.89000,434551,304219,,0.134231,0.052873
59459,30/11/2015,6331,TRV,,,,,,,112.00000,115.83000,114.57000,318801,304219,,0.014882,0.007333
59459,31/12/2015,6331,TRV,20/10/2015,31/12/2015,,0.61000,0.00000,0.00000,109.76000,115.68000,112.86000,413220,304219,,-0.014925,-0.035887
65875,31/01/2006,4813,VZ,01/12/2005,01/02/2006,,0.40500,0.00000,0.00000,30.38000,32.18000,31.66000,3876968,2930000,,0.051129,0.076354
65875,28/02/2006,4813,VZ,,,,,,,31.50000,34.78000,33.70000,2384136,2930000,,0.064435,0.004836
65875,31/03/2006,4813,VZ,,,,,,,33.44000,35.02000,34.06000,2494836,2926823,,0.010683,0.036978
65875,28/04/2006,4813,VZ,02/03/2006,01/05/2006,,0.40500,0.00000,0.00000,32.30000,34.60000,33.03000,1820454,2926823,,-0.030241,0.009791
65875,31/05/2006,4813,VZ,,,,,,,30.41000,33.02000,31.21000,2192389,2917222,,-0.055101,-0.044331
65875,30/06/2006,4813,VZ,,,,,,,31.33000,33.49000,33.49000,2309682,2917222,,0.073054,-0.008479
65875,31/07/2006,4813,VZ,01/06/2006,01/08/2006,,0.40500,0.00000,0.00000,31.58000,33.82000,33.82000,1764389,2917222,,0.009854,-0.022698
65875,31/08/2006,4813,VZ,,,,,,,33.27000,35.39000,35.18000,1854750,2898723,,0.040213,0.025011
65875,29/09/2006,4813,VZ,,,,,,,35.31000,37.96000,37.13000,2221785,2898723,,0.055429,0.009006
65875,31/10/2006,4813,VZ,07/09/2006,01/11/2006,,0.40500,0.00000,0.00000,36.54000,38.84000,37.00000,3000643,2920000,,-0.003501,0.046211
65875,30/11/2006,4813,VZ,20/10/2006,17/11/2006,,1.41000,0.04067,0.00000,34.24000,36.99000,34.94000,2457144,2919515,,-0.017271,0.031168
65875,29/12/2006,4813,VZ,,,,,,,34.58000,37.32000,37.24000,2125778,2919515,,0.065827,0.014800
65875,31/01/2007,4813,VZ,07/12/2006,01/02/2007,,0.40500,0.00000,0.00000,36.75000,38.58000,38.52000,2698661,2912000,,0.034372,0.022283
65875,28/02/2007,4813,VZ,,,,,,,36.63000,38.63000,37.40000,1957053,2912000,,-0.029076,0.002111
65875,30/03/2007,4813,VZ,,,,,,,35.68000,38.12000,37.92000,2876816,2909894,,0.013904,0.006545
65875,30/04/2007,4813,VZ,01/03/2007,01/05/2007,,0.40500,0.00000,0.00000,37.37000,38.18000,38.18000,2090008,2909894,,0.006857,0.027044
65875,31/05/2007,4813,VZ,,,,,,,38.51000,43.82000,43.53000,3263145,2903364,,0.140126,0.023123
65875,29/06/2007,4813,VZ,,,,,,,40.92000,43.51000,41.17000,2591871,2903364,,-0.054215,-0.007906
65875,31/07/2007,4813,VZ,07/06/2007,01/08/2007,,0.40500,0.00000,0.00000,40.52000,43.22000,42.62000,2946582,2902540,,0.035220,-0.043537
65875,31/08/2007,4813,VZ,,,,,,,40.23000,43.42000,41.88000,2946564,2902540,,-0.017363,-0.011712
65875,28/09/2007,4813,VZ,,,,,,,41.25000,44.68000,44.28000,2047201,2902540,,0.057307,0.025364
65875,31/10/2007,4813,VZ,06/09/2007,01/11/2007,,0.43000,0.00000,0.00000,44.27000,46.07000,46.07000,2574645,2890327,,0.040425,0.017406
65875,30/11/2007,4813,VZ,,,,,,,41.23000,44.74000,43.21000,2637953,2890327,,-0.062079,-0.076617
65875,31/12/2007,4813,VZ,,,,,,,43.09000,45.35000,43.69000,2277440,2890327,,0.011109,-0.010989
65875,31/01/2008,4813,VZ,06/12/2007,01/02/2008,,0.43000,0.00000,0.00000,37.76000,43.45000,38.83000,4043345,2877000,,-0.111238,-0.045066
65875,29/02/2008,4813,VZ,,,,,,,35.24000,38.75000,36.32000,3944578,2870955,,-0.064641,-0.021401
